Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","65957.042443","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","12.173192","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","66867.367504","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","1.380179","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","67042.184538","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","0.261438","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","212049.459052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","6.107271","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","205144.162906","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-3.256455","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","188835.201626","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-7.95","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","209711.639142","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","5.466193","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","203279.410556","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-3.067178","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","188028.901406","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-7.50224","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","1166.514432","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","3.627057","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1213.4854","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","4.026608","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","1043.412699","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-14.015224","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","1055.51793","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","3.336938","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","1096.619394","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","3.893962","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","941.282355","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-14.165082","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","3040.405232","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","6.620524","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2982.226435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-1.913521","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","3130.216612","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","4.962406","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","2958.598816","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","6.624577","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","2901.783196","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-1.920356","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","3045.640026","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","4.957532","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","73208.928537","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","2.170398","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","77020.031893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","5.20579","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","77604.632254","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","0.759024","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","71702.136219","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","2.24329","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","75605.414901","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","5.443741","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","76179.277983","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","0.759024","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","11857.030365","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","14.841756","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","13513.809311","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","13.972967","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","15489.985799","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","14.623386","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","11448.030364","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","11.42675","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","12853.809309","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","12.279658","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","14165.325158","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","10.203324","E","Valeur estimée",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","13097.012124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","7.344563","E","Valeur estimée",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","11417.277643","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-12.825326","E","Valeur estimée",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","10021.855908","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-12.222018","E","Valeur estimée",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","11356.254504","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","6.607438","E","Valeur estimée",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","9831.02864","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-13.430712","E","Valeur estimée",""
