Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Philippines,PHL,42.4019854445451
Agricultural land (% of land area),AG.LND.AGRI.ZS,Poland,POL,47.4437293783281
Agricultural land (% of land area),AG.LND.AGRI.ZS,Portugal,PRT,42.5076960360502
Agricultural land (% of land area),AG.LND.AGRI.ZS,Puerto Rico,PRI,18.9289740698985
Agricultural land (% of land area),AG.LND.AGRI.ZS,Qatar,QAT,6.44038294168842
Agricultural land (% of land area),AG.LND.AGRI.ZS,Romania,ROU,60.0921418636996
Agricultural land (% of land area),AG.LND.AGRI.ZS,Russian Federation,RUS,13.1584362579663
Agricultural land (% of land area),AG.LND.AGRI.ZS,Rwanda,RWA,73.4373733279287
Agricultural land (% of land area),AG.LND.AGRI.ZS,Samoa,WSM,17.773381294964
Agricultural land (% of land area),AG.LND.AGRI.ZS,San Marino,SMR,38.3333333333333
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sao Tome and Principe,STP,45.8333333333333
Agricultural land (% of land area),AG.LND.AGRI.ZS,Saudi Arabia,SAU,80.7539305202145
Agricultural land (% of land area),AG.LND.AGRI.ZS,Senegal,SEN,46.1122941879188
Agricultural land (% of land area),AG.LND.AGRI.ZS,Serbia,SRB,39.8124857077521
Agricultural land (% of land area),AG.LND.AGRI.ZS,Seychelles,SYC,3.3695652173913
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sierra Leone,SLE,54.7104461069548
Agricultural land (% of land area),AG.LND.AGRI.ZS,Singapore,SGP,0.921787709497207
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sint Maarten (Dutch part),SXM,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovak Republic,SVK,39.2054908485857
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovenia,SVN,30.4066268051886
Agricultural land (% of land area),AG.LND.AGRI.ZS,Solomon Islands,SLB,4.18006430868167
Agricultural land (% of land area),AG.LND.AGRI.ZS,Somalia,SOM,70.3366595466573
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Africa,ZAF,79.4178502831612
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Sudan,SSD,44.7059009700441
Agricultural land (% of land area),AG.LND.AGRI.ZS,Spain,ESP,52.4584917258728
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sri Lanka,LKA,45.4472947072851
