Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,East Asia & Pacific,EAS,454616080.96
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,East Asia & Pacific (excluding high income),EAP,318894138.08
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,East Asia & Pacific (IDA & IBRD countries),TEA,318899465.14
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Euro area,EMU,93070021
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Europe & Central Asia,ECS,127358121.726
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Europe & Central Asia (excluding high income),ECA,18591253.41
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Europe & Central Asia (IDA & IBRD countries),TEC,22652207.41
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,European Union,EUU,99896311
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Fragile and conflict affected situations,FCS,9996359.03
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Heavily indebted poor countries (HIPC),HPC,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,High income,HIC,363464725.441
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,IBRD only,IBD,431629662.07
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,IDA & IBRD total,IBT,462526098.68
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,IDA blend,IDB,7853793.4
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,IDA only,IDX,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,IDA total,IDA,30896436.61
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Late-demographic dividend,LTE,376183463.835
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Latin America & Caribbean,LCN,53961680.22
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Latin America & Caribbean (excluding high income),LAC,37171374
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Latin America & the Caribbean (IDA & IBRD countries),TLA,50318471.25
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Least developed countries: UN classification,LDC,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Low & middle income,LMY,445158296.97
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Low income,LIC,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Lower middle income,LMC,88793575
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Middle East & North Africa,MEA,62424219.825
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Middle East & North Africa (excluding high income),MNA,21477766.2
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Middle East & North Africa (IDA & IBRD countries),TMN,21477766.2
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Middle income,MIC,441354551.13
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,North America,NAC,61264260
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Not classified,INX,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,OECD members,OED,264904722
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Other small states,OSS,7911297.36
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Pacific island small states,PSS,605131.14
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Post-demographic dividend,PST,288219832
